timestamp,accel_x,accel_y,accel_z
1785305708.5634756,1.0606313943862915,-0.09816227108240128,11.200075149536133
1785305708.7964866,2.5546131134033203,0.5099649429321289,9.804255485534668
1785305708.7977006,3.0789434909820557,1.01753568649292,7.9631147384643555
1785305708.798433,2.492363929748535,0.7015010714530945,8.743624687194824
1785305708.8000014,0.9217676520347595,-0.35673606395721436,11.188104629516602
1785305708.8015964,0.6224924325942993,-1.1085153818130493,10.857705116271973
1785305708.803147,2.7269957065582275,-0.10295066982507706,9.670180320739746
1785305708.8045177,3.1651346683502197,0.5219359993934631,9.040505409240723
1785305708.806221,2.252943754196167,0.23702596127986908,9.361329078674316
1785305708.8080137,2.161964178085327,-0.06464344263076782,9.466673851013184
1785305708.8093069,2.056619167327881,0.23942017555236816,8.939949035644531
1785305708.810873,2.1739351749420166,1.0007762908935547,8.38688850402832
1785305708.8124864,2.2840683460235596,1.2449848651885986,7.888894557952881
1785305708.8142452,2.5977089405059814,0.2346317619085312,7.7763671875
1785305708.9177477,3.308786630630493,-0.033518824726343155,7.833827972412109
1785305708.9179296,3.512293815612793,3.0837318897247314,10.029311180114746
1785305708.9188764,0.5985504388809204,-2.118868589401245,12.533645629882812
1785305708.9203424,-7.807491779327393,-5.779603004455566,7.5201873779296875
1785305708.921651,4.663905143737793,0.667982280254364,9.023746490478516
1785305708.9233828,7.728483200073242,-0.6943184733390808,6.75883150100708
1785305708.9788554,-2.1068975925445557,1.1300631761550903,9.90241813659668
1785305708.979035,-0.35434186458587646,-2.0207061767578125,8.032546997070312
1785305709.036066,3.136404275894165,0.45010992884635925,11.470620155334473
1785305709.0370963,1.259350061416626,0.24420857429504395,10.098742485046387
1785305709.0383778,2.054224967956543,1.2042834758758545,8.274360656738281
1785305709.0971646,3.5242648124694824,4.304774761199951,6.390124320983887
1785305709.0977805,2.1954829692840576,1.8076223134994507,8.506598472595215
1785305709.0985825,-0.023942016065120697,-0.569819986820221,11.45146656036377
1785305709.1003513,0.7589619159698486,-1.2210428714752197,10.951078414916992
1785305709.1582232,2.6408045291900635,0.17956513166427612,10.376470565795898
1785305709.1589093,2.695871114730835,0.19632454216480255,9.354146003723145
1785305709.2179825,2.4157495498657227,-0.6224924325942993,9.282320022583008
1785305709.2196908,2.121262788772583,-0.5937620401382446,9.481039047241211
1785305709.219776,1.8291701078414917,-0.10295066982507706,9.174580574035645
1785305709.2770333,1.802833914756775,0.21787235140800476,9.576807022094727
1785305709.2776062,1.8770540952682495,0.4644751250743866,9.636661529541016
1785305709.27904,1.7860745191574097,0.4189853072166443,9.255983352661133
1785305709.336582,1.7764976024627686,0.31842881441116333,8.892065048217773
1785305709.3378856,1.745373010635376,0.040701430290937424,9.26795482635498
1785305709.339394,1.6376339197158813,0.07422025501728058,9.500192642211914
1785305709.395793,1.6065093278884888,0.19871874153614044,9.639056205749512
1785305709.3970113,1.6136919260025024,0.12928688526153564,9.682151794433594
1785305709.3981688,1.6831238269805908,-0.10295066982507706,9.495404243469238
1785305709.3998046,1.766920804977417,-0.1604115068912506,9.41639518737793
1785305709.456082,1.659181833267212,-0.22266076505184174,9.62947940826416
1785305709.4570339,1.7070658206939697,0.011971008032560349,9.66299819946289
1785305709.5176756,1.7884687185287476,0.21308395266532898,9.493009567260742
1785305709.5183737,1.8531121015548706,0.16998831927776337,9.452308654785156
