timestamp,accel_x,accel_y,accel_z
1785305484.3027844,2.2242133617401123,1.0654197931289673,7.663839817047119
1785305484.3041787,1.7812861204147339,1.2761094570159912,7.19936466217041
1785305484.4182594,0.08379705995321274,-2.0231003761291504,7.920019149780273
1785305484.419056,0.2106897532939911,-4.908113479614258,8.034940719604492
1785305484.4200118,1.5538369417190552,-4.469974517822266,7.132327079772949
1785305484.421191,1.577778935432434,-4.98472785949707,6.710947513580322
1785305484.4780426,0.5793967843055725,-7.151480674743652,6.248866558074951
1785305484.4788206,0.8164227604866028,-9.497797966003418,5.726930618286133
1785305484.4801807,1.1037269830703735,-10.639832496643066,6.557718276977539
1785305484.4807024,0.5027823448181152,-10.529699325561523,5.7341132164001465
1785305484.4825776,0.6177040338516235,-9.514557838439941,3.6320040225982666
1785305484.5362265,0.9050082564353943,-9.514557838439941,3.8163576126098633
1785305484.537423,0.4692635238170624,-10.721235275268555,5.023035049438477
1785305484.539314,-0.035913024097681046,-13.749900817871094,6.469132900238037
1785305484.5966597,0.8930372595787048,-12.073959350585938,5.408501625061035
1785305484.5976672,1.9584569931030273,-9.339780807495117,5.825092792510986
1785305484.5995324,2.1930887699127197,-7.041347026824951,5.987898349761963
1785305484.6558464,2.564189910888672,-1.4844050407409668,5.894524574279785
1785305484.6572542,1.139639973640442,4.99669885635376,6.04775333404541
1785305484.6592798,0.28969839215278625,3.5960910320281982,6.861782073974609
1785305484.71611,0.7852981686592102,-2.669534921646118,8.396465301513672
1785305484.7176075,1.0630255937576294,-4.19224739074707,9.459490776062012
1785305484.7193189,0.8523358106613159,1.1851298809051514,10.299856185913086
1785305484.7764258,-0.033518824726343155,2.920926094055176,9.445125579833984
1785305484.7771678,0.24660277366638184,0.3280056416988373,8.87051773071289
1785305484.7790873,0.6320692300796509,-1.6950948238372803,8.576030731201172
1785305484.838148,0.43095630407333374,-1.824381709098816,8.015787124633789
1785305484.8384228,0.21308395266532898,-2.1332337856292725,7.407660007476807
1785305484.839563,0.13168109953403473,-4.146757125854492,7.378929615020752
1785305484.9003427,0.9672574996948242,-5.920860767364502,6.090848922729492
1785305484.9012558,1.05105459690094,-7.311892032623291,5.039794445037842
1785305484.9013326,0.8068459630012512,-9.955090522766113,5.178658485412598
1785305484.958512,1.2090718746185303,-11.57596492767334,5.34625244140625
1785305484.9586813,0.7158663272857666,-11.820174217224121,3.9169139862060547
1785305484.96156,0.4668693244457245,-11.142614364624023,2.3343467712402344
1785305485.0185568,0.47165772318840027,-10.627861022949219,1.1779472827911377
1785305485.018885,0.3758896589279175,-10.639832496643066,0.7493851184844971
1785305485.0199122,0.6871358752250671,-10.752359390258789,1.2737152576446533
1785305485.1368954,0.8571242094039917,-11.238382339477539,3.179499864578247
1785305485.137793,0.7709329724311829,-13.637372970581055,6.179434776306152
1785305485.139279,0.42856210470199585,-15.411476135253906,6.107608318328857
1785305485.1406586,1.4413094520568848,-12.67250919342041,5.0900726318359375
1785305485.1422877,2.7126305103302,-9.126696586608887,4.240131378173828
1785305485.1441596,3.1747114658355713,-1.4293384552001953,3.49314022064209
1785305485.197083,0.3758896589279175,7.271190643310547,3.8355112075805664
1785305485.1983218,-0.026336219161748886,5.5329999923706055,6.763619899749756
1785305485.1996074,0.26815059781074524,-3.737348794937134,8.604761123657227
1785305485.258832,0.8810662031173706,-4.1156325340271,9.038111686706543
1785305485.2596757,1.6089035272598267,2.6216509342193604,9.445125579833984
1785305485.2598355,0.021547814831137657,5.037400245666504,7.42681360244751
1785305485.3166018,0.14844051003456116,1.278503656387329,6.399701118469238
1785305485.3175504,0.5626373887062073,-3.354276657104492,5.74129581451416
1785305485.3198404,0.8092401623725891,-7.0317702293396,5.202600479125977
1785305485.378136,1.3048399686813354,-9.275136947631836,4.369418144226074
1785305485.3789232,1.381454348564148,-10.685321807861328,5.188235282897949
1785305485.3798757,0.6727706789970398,-12.476184844970703,6.584054470062256
1785305485.4416666,0.5219359993934631,-13.917494773864746,4.891354084014893
1785305485.4417684,0.5434837937355042,-12.567164421081543,1.8267759084701538
1785305485.4424655,0.7637503147125244,-9.062053680419922,1.070208191871643
1785305485.556947,0.8020575642585754,-8.681375503540039,1.5705963373184204
1785305485.5665157,0.49320554733276367,-12.418724060058594,5.628767967224121
1785305485.5665846,0.24181437492370605,-15.904682159423828,6.054935932159424
1785305485.5666287,1.821987509727478,-10.977415084838867,4.089296340942383
1785305485.5669236,2.652775526046753,-6.402095317840576,4.649539470672607
1785305485.5670047,1.280897855758667,-5.415684223175049,6.323086738586426
1785305485.6182616,1.3215993642807007,-1.8626888990402222,5.779603004455566
1785305485.6184285,1.0031704902648926,2.33913516998291,5.3342814445495605
1785305485.619643,0.11971008777618408,0.8978256583213806,7.625532627105713
1785305485.6767955,-0.021547814831137657,-3.3063924312591553,9.153033256530762
1785305485.6778033,0.9672574996948242,-2.6408045291900635,9.823410034179688
1785305485.6803052,0.6655880808830261,0.3495534360408783,9.986215591430664
1785305485.7374172,0.08858546614646912,0.47405192255973816,9.859322547912598
1785305485.7388036,0.42377370595932007,-0.811634361743927,9.979032516479492
1785305485.7397738,0.363918662071228,-1.5466543436050415,9.99100399017334
1785305485.7960343,0.3256114423274994,-1.8387469053268433,10.067618370056152
1785305485.7980204,0.5099649429321289,-1.3335703611373901,9.99339771270752
1785305485.799528,0.3902548849582672,-0.6105214357376099,9.864110946655273
1785305485.8575099,0.28969839215278625,-0.395043283700943,9.995792388916016
1785305485.8581007,0.36152446269989014,-0.7086837291717529,9.651026725769043
1785305485.8596265,0.43335050344467163,-0.7733271718025208,9.0859956741333
1785305485.9162369,0.2801215946674347,-0.7350199222564697,9.272743225097656
1785305485.917992,-0.011971008032560349,-0.7781155705451965,9.734824180603027
1785305485.9192967,0.11971008777618408,-1.0606313943862915,9.72285270690918
1785305485.9774518,0.2513911724090576,-1.53707754611969,9.785101890563965
1785305485.9784384,0.28969839215278625,-1.8507179021835327,9.768342971801758
1785305485.9798727,0.45250412821769714,-1.3048399686813354,9.2033109664917
1785305486.036168,0.40462008118629456,-0.7445967197418213,9.114726066589355
1785305486.0379462,0.15562310814857483,-0.8164227604866028,9.437943458557129
1785305486.0984762,0.14604631066322327,-1.0127472877502441,9.770736694335938
1785305486.0993426,0.24899697303771973,-0.8547300100326538,10.000580787658691
1785305486.100298,0.08858546614646912,-0.6392518281936646,9.943120002746582
1785305486.1013055,-0.019153613597154617,-0.7829039692878723,9.545681953430176
1785305486.1561363,0.28730419278144836,-1.290474772453308,9.423578262329102
1785305486.158006,0.363918662071228,-1.2521674633026123,9.490615844726562
1785305486.1596334,-0.2753331959247589,-1.7142484188079834,9.80904483795166
1785305486.2174911,-0.7038952708244324,-1.9512743949890137,10.433931350708008
1785305486.2185109,0.38307225704193115,-1.6065093278884888,9.607931137084961
1785305486.22014,-0.004788403399288654,-1.1803414821624756,9.361329078674316
1785305486.276041,-0.3423708379268646,-0.8020575642585754,9.545681953430176
1785305486.277408,0.05267243832349777,-1.2090718746185303,9.593565940856934
1785305486.2792113,-0.13168109953403473,-1.338358759880066,9.720458984375
1785305486.3367064,-0.24181437492370605,-1.4437036514282227,9.768342971801758
