timestamp,accel_x,accel_y,accel_z
1785305495.6371562,0.44532153010368347,-1.4724340438842773,9.150638580322266
1785305495.6382663,-0.040701430290937424,-1.821987509727478,9.588777542114258
1785305495.6395488,0.38546648621559143,-2.7964274883270264,9.548076629638672
1785305495.6410313,0.33758243918418884,-2.9496564865112305,9.442731857299805
1785305495.64243,0.10773907601833344,-2.58813214302063,9.605537414550781
1785305495.6442742,0.22266076505184174,-2.231395959854126,9.461885452270508
1785305495.758125,0.21308395266532898,-2.049436569213867,9.461885452270508
1785305495.7588816,0.1628057211637497,-2.1380221843719482,9.320627212524414
1785305495.7600324,0.27054479718208313,-2.360682964324951,9.3828763961792
1785305495.7612655,0.22266076505184174,-2.10210919380188,9.466673851013184
1785305495.7627113,0.10055647045373917,-2.1380221843719482,9.373299598693848
1785305495.764313,0.12928688526153564,-2.099714994430542,9.457097053527832
1785305495.8183475,0.19153612852096558,-2.3080103397369385,9.502586364746094
1785305495.8193867,0.19632454216480255,-2.3989901542663574,9.514557838439941
1785305495.8195372,0.14604631066322327,-2.341529369354248,9.464279174804688
1785305495.877284,0.14365209639072418,-2.2864625453948975,9.528923034667969
1785305495.878321,0.1628057211637497,-2.183511972427368,9.35654067993164
1785305495.8797047,0.21547815203666687,-1.9393033981323242,9.315838813781738
1785305495.9367995,0.15562310814857483,-1.45806884765625,9.39245319366455
1785305495.9380338,0.07422025501728058,-1.7357962131500244,9.44752025604248
1785305495.940217,0.023942016065120697,-2.209848165512085,9.339780807495117
1785305496.0571144,-0.5171475410461426,-1.3311761617660522,9.117119789123535
1785305496.0580702,0.7661445140838623,-2.542642116546631,8.774748802185059
1785305496.0595226,0.7445967197418213,-3.799597978591919,8.087613105773926
1785305496.061337,-0.2298433631658554,-5.228936672210693,9.861717224121094
1785305496.0625532,-0.0071826050989329815,-7.589619159698486,8.121131896972656
1785305496.0644248,1.3263877630233765,-6.598419666290283,6.756437301635742
1785305496.116732,1.3192051649093628,-6.979097843170166,5.154716491699219
1785305496.1183715,0.7972691655158997,-9.624691009521484,4.776432514190674
1785305496.119583,0.828393816947937,-10.99896240234375,4.999093055725098
1785305496.1782722,1.0678139925003052,-10.062829971313477,4.350264549255371
1785305496.1789937,1.0845733880996704,-9.342175483703613,3.509899616241455
1785305496.1798232,1.1204863786697388,-9.512163162231445,3.2848446369171143
1785305496.2358017,0.5770025849342346,-11.099518775939941,3.7708675861358643
